matchid,player,championid,ss1,ss2,role,position,win,kills,deaths,assists,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills
32203,5,57,14,4,DUO_SUPPORT,BOT,0,3,9,13,66499,61783,3837,878,23465,12624,10259,582,33,2,0,2
32209,10,57,14,4,DUO_SUPPORT,BOT,0,0,5,3,34820,32451,1946,422,13826,5631,6931,1263,23,0,0,0
32210,3,57,14,4,DUO_SUPPORT,BOT,0,4,5,3,41550,39534,1475,541,17271,5217,11988,66,24,0,0,0
32211,5,57,14,4,DUO_SUPPORT,BOT,1,4,4,16,53501,49647,3371,482,19611,10673,8488,450,27,3,0,3
32212,5,57,14,4,DUO_SUPPORT,BOT,1,3,1,7,28520,26183,1916,420,7768,2773,4995,0,16,0,0,0
32213,3,57,14,4,DUO_SUPPORT,BOT,1,2,4,14,55142,50381,3778,982,22280,13346,8265,668,22,1,1,0
32214,3,57,14,4,DUO_SUPPORT,BOT,1,14,6,14,79578,71987,6177,1412,25883,10825,12370,2688,37,5,4,1
32215,3,57,14,4,DUO_SUPPORT,BOT,0,4,10,11,53770,49237,3285,1248,23750,7076,14766,1907,24,2,2,0
32216,7,57,14,4,DUO_SUPPORT,BOT,1,2,3,10,56597,50611,4548,1438,13737,2132,10994,610,32,1,0,1
32217,2,57,14,4,DUO_SUPPORT,BOT,0,3,4,12,50281,43599,3406,3275,24081,4802,17900,1379,29,0,0,0
32218,8,57,14,4,DUO_SUPPORT,BOT,1,3,12,26,84063,74152,8032,1878,63550,26112,36310,1128,31,6,6,0
32219,9,57,14,4,DUO_SUPPORT,BOT,1,7,10,13,67344,58604,6961,1778,39800,17334,20276,2190,49,0,0,0
32233,4,57,3,4,DUO_SUPPORT,BOT,1,2,2,10,41616,38876,2180,558,11598,5788,5741,68,20,4,0,4
32251,1,57,4,3,DUO_SUPPORT,BOT,0,3,6,11,56026,48757,5536,1732,26328,8566,16561,1201,26,3,3,0
32311,4,57,4,14,DUO_SUPPORT,BOT,1,8,8,13,61761,56221,4693,846,33839,21308,12012,517,22,0,0,0
32317,8,57,4,3,DUO_SUPPORT,BOT,0,0,8,19,67417,53528,9141,4746,39131,13070,24301,1759,60,2,1,1
32334,2,57,3,4,DUO_SUPPORT,BOT,1,3,3,20,38002,25905,6177,5919,21267,4436,16578,252,40,2,0,2
32366,4,57,14,4,DUO_SUPPORT,BOT,1,3,2,16,40233,27003,8598,4631,17647,6099,10049,1498,40,1,0,1
32494,5,57,4,3,DUO_SUPPORT,BOT,1,2,5,21,43820,34935,5765,3120,26682,10983,12273,3425,40,0,0,0
32589,7,57,14,4,DUO_SUPPORT,BOT,1,3,3,26,58166,42294,9037,6834,23112,8608,13691,812,58,0,0,0
32630,2,57,4,3,DUO_SUPPORT,BOT,0,9,10,24,124848,120879,3918,50,40620,11520,28037,1062,50,2,0,2
32631,10,57,4,3,DUO_SUPPORT,BOT,0,5,6,12,68993,65706,3108,179,24776,9833,13224,1719,16,8,6,2
32673,1,57,4,14,DUO_SUPPORT,BOT,0,4,6,6,29358,22522,5785,1050,15961,6781,7933,1247,20,0,0,0
32678,10,57,14,3,DUO_SUPPORT,BOT,0,2,6,11,70600,58002,11547,1050,22132,6842,14941,349,59,0,0,0
32743,4,57,4,3,DUO_SUPPORT,BOT,0,4,11,7,27386,22696,4478,211,19604,5252,13153,1198,17,0,0,0
32753,3,57,3,4,DUO_SUPPORT,BOT,0,2,9,8,44534,41002,3532,0,24857,8118,16357,382,36,1,0,1
32756,9,57,14,4,DUO_SUPPORT,BOT,1,3,10,15,37580,29220,4451,3908,22603,10537,10817,1248,13,1,0,1
32770,2,57,3,4,DUO_SUPPORT,BOT,1,3,5,17,55357,38614,6953,9789,32448,7333,24270,845,52,1,0,1
32823,9,57,4,3,DUO_SUPPORT,BOT,1,1,5,21,58053,41889,7742,8420,23903,8617,14032,1252,61,1,0,1
32880,9,57,3,4,DUO_SUPPORT,BOT,1,8,9,12,73625,67396,6103,125,21293,8417,12219,656,53,0,0,0
32882,6,57,4,3,DUO_SUPPORT,BOT,0,0,8,8,48527,41866,6560,100,16142,4159,11372,610,43,0,0,0
32908,2,57,3,4,DUO_SUPPORT,BOT,1,2,2,6,44817,38043,5293,1479,13643,3963,9679,0,34,1,0,1
32978,5,57,4,3,DUO_SUPPORT,BOT,1,6,10,19,64112,57991,6070,51,36798,9164,27094,540,30,5,0,5
32989,10,57,4,3,DUO_SUPPORT,BOT,1,4,4,15,43280,41308,1971,0,15225,8616,5844,764,21,0,0,0
32998,7,57,4,3,DUO_SUPPORT,BOT,0,0,8,7,34121,24728,6177,3215,22166,9616,12092,458,47,0,0,0
33002,7,57,4,14,DUO_SUPPORT,BOT,1,3,1,8,27951,22350,5060,540,8275,1234,6877,164,9,4,0,4
33055,7,57,4,3,DUO_SUPPORT,BOT,1,2,1,12,34416,30779,3090,545,13734,6314,5827,1593,19,0,0,0
33065,4,57,14,4,DUO_SUPPORT,BOT,1,5,9,15,88706,83669,3916,1120,32042,13541,16546,1953,40,0,0,0
33072,5,57,4,14,DUO_SUPPORT,BOT,1,5,7,25,131787,118578,8892,4315,31475,12912,17327,1236,67,2,2,0
33192,8,57,14,4,DUO_SUPPORT,BOT,1,6,7,11,55898,48473,6642,782,21978,10703,10110,1164,22,0,0,0
33198,10,57,3,4,DUO_SUPPORT,BOT,1,3,0,7,17420,13661,3758,0,7937,1327,6610,0,9,0,0,0
33235,3,57,3,4,DUO_SUPPORT,BOT,0,2,6,3,29891,25798,3037,1055,13516,4004,9372,140,14,0,0,0
33246,3,57,14,4,DUO_SUPPORT,BOT,0,5,6,7,44210,38642,4954,614,20130,9471,10053,606,25,1,1,0
33263,7,57,3,4,DUO_SUPPORT,BOT,0,6,5,12,50329,41836,8297,194,23122,8811,12594,1716,27,8,6,2
33450,5,57,4,14,DUO_SUPPORT,BOT,0,4,6,12,78250,73967,3700,582,24978,7131,16772,1074,32,0,0,0
33492,5,57,14,4,DUO_SUPPORT,BOT,1,3,2,8,30818,27609,2531,678,8913,2381,6173,358,15,0,0,0
33496,1,57,3,4,DUO_SUPPORT,BOT,1,5,6,17,108730,101982,5947,801,34970,16701,17545,722,62,0,0,0
33565,6,57,3,4,DUO_SUPPORT,BOT,0,2,4,16,43254,29714,7677,5862,26679,12319,13234,1126,52,2,2,0
33585,5,57,3,4,DUO_SUPPORT,BOT,1,2,9,7,67360,58777,6668,1914,27612,12363,14882,367,34,6,0,6
33599,3,57,4,3,DUO_SUPPORT,BOT,1,2,6,19,50210,31152,9332,9725,22658,6394,14903,1360,43,0,0,0
33637,5,57,4,3,DUO_SUPPORT,BOT,1,1,7,24,38662,31199,5230,2232,26878,8938,16971,968,41,4,0,4
33639,10,57,4,14,DUO_SUPPORT,BOT,0,2,10,7,49765,44242,4863,659,22805,8561,14120,123,33,0,0,0
33679,1,57,3,4,DUO_SUPPORT,BOT,0,1,6,11,56961,52760,4166,33,18806,8493,10167,145,34,0,0,0
33682,5,57,3,4,DUO_SUPPORT,BOT,1,6,3,17,59470,35982,13116,10370,28004,3056,23753,1195,53,2,0,2
33753,2,57,4,14,DUO_SUPPORT,BOT,0,1,2,0,12824,11224,1522,78,4081,1199,2882,0,12,0,0,0
33771,6,57,3,4,DUO_SUPPORT,BOT,1,3,8,10,43927,38715,5211,0,19423,6571,12299,552,11,0,0,0
33826,7,57,4,14,DUO_SUPPORT,BOT,0,7,14,19,99803,83513,9920,6368,44985,15698,28186,1101,43,0,0,0
33829,7,57,4,14,DUO_SUPPORT,BOT,1,8,3,12,52705,40451,6568,5685,19352,4706,11897,2748,26,0,0,0
33836,1,57,4,14,DUO_SUPPORT,BOT,0,0,9,4,30535,26967,3033,534,18625,7452,10890,282,10,0,0,0
33892,6,57,3,4,DUO_SUPPORT,BOT,0,3,12,19,89422,84930,3981,510,34499,10301,23188,1010,48,11,10,1
33902,3,57,4,14,DUO_SUPPORT,BOT,0,1,9,4,34223,31583,2148,492,17207,7768,9183,256,24,1,0,1
33995,2,57,4,14,DUO_SUPPORT,BOT,1,5,4,9,47243,41930,4732,580,14494,2747,11469,278,27,1,0,1
34138,8,57,3,4,DUO_SUPPORT,BOT,1,0,0,15,43024,36658,5644,720,14009,4329,9150,530,19,2,0,2
34139,2,57,4,3,DUO_SUPPORT,BOT,1,1,3,10,25567,21266,4301,0,10519,2955,7282,281,9,0,0,0
34173,4,57,4,3,DUO_SUPPORT,BOT,1,8,1,14,118123,106604,8696,2822,24628,7062,15585,1980,51,4,0,4
34175,8,57,4,14,DUO_SUPPORT,BOT,0,1,8,3,44355,40405,3050,900,20927,7232,12867,828,32,0,0,0
34224,3,57,14,4,DUO_SUPPORT,BOT,1,4,7,18,61402,53892,4910,2599,26092,7636,17419,1037,27,1,0,1
34226,7,57,3,4,DUO_SUPPORT,BOT,0,0,9,5,22097,19335,2761,0,15366,3172,11838,356,22,0,0,0
34232,10,57,14,4,DUO_SUPPORT,BOT,1,2,1,16,60919,43646,9656,7617,13048,1749,9869,1429,67,0,0,0
34256,3,57,4,14,DUO_SUPPORT,BOT,0,8,11,13,85214,77448,6571,1194,33095,11848,20314,932,60,0,0,0
34258,6,57,4,3,DUO_SUPPORT,BOT,0,1,5,16,73426,66745,5138,1542,27496,8292,17680,1523,30,0,0,0
34295,5,57,4,14,DUO_SUPPORT,BOT,1,5,6,18,71903,64523,5891,1489,31536,10788,17536,3211,33,2,0,2
34315,4,57,3,4,DUO_SUPPORT,BOT,0,1,6,2,33770,30293,2420,1055,12622,5787,6315,519,16,0,0,0
34322,4,57,4,14,DUO_SUPPORT,BOT,0,1,4,1,11867,10966,730,170,7040,1290,5315,434,5,0,0,0
34336,3,57,4,3,DUO_SUPPORT,BOT,1,5,6,13,50194,46416,3759,18,25577,7800,15803,1973,24,0,0,0
34384,3,57,4,14,DUO_SUPPORT,BOT,0,3,6,7,42063,36588,4754,720,17543,6783,10375,385,27,0,0,0
34400,4,57,4,3,DUO_SUPPORT,BOT,1,2,4,21,85538,77794,7743,0,24175,8474,14050,1650,39,3,2,1
34422,3,57,4,14,DUO_SUPPORT,BOT,1,0,4,13,26971,21695,4837,437,12305,5748,6557,0,10,1,0,1
34438,10,57,14,4,DUO_SUPPORT,BOT,0,1,7,1,35441,30600,4572,268,17341,5891,11364,86,35,0,0,0
34458,8,57,3,4,DUO_SUPPORT,BOT,0,8,8,12,50999,46890,4022,86,26704,15847,10259,596,15,0,0,0
34459,7,57,4,3,DUO_SUPPORT,BOT,1,1,5,12,30943,19528,5818,5596,15175,4715,10437,22,40,0,0,0
34460,5,57,14,4,DUO_SUPPORT,BOT,0,3,6,7,32216,29362,2197,656,15623,6462,8680,481,15,2,1,1
34489,6,57,11,4,DUO_SUPPORT,MID,1,9,8,7,100328,67254,22649,10424,38502,7550,29783,1168,20,58,50,8
34540,9,57,4,14,DUO_SUPPORT,BOT,0,4,8,14,68051,62775,3926,1350,22424,11613,10175,636,25,3,3,0
34554,8,57,4,14,DUO_SUPPORT,BOT,1,1,4,7,83944,67813,10651,5479,25388,7162,17434,791,75,0,0,0
34675,8,57,14,4,DUO_SUPPORT,BOT,1,5,0,9,45805,38783,6309,712,7342,2680,4040,620,27,0,0,0
34686,8,57,14,4,DUO_SUPPORT,BOT,0,6,10,12,77811,72023,4548,1238,27288,6118,19479,1690,34,3,2,1
34752,5,57,3,4,DUO_SUPPORT,BOT,0,5,11,12,44967,40713,2570,1684,24290,11364,10719,2206,20,0,0,0
34766,7,57,14,4,DUO_SUPPORT,BOT,0,5,9,13,52533,46131,5681,720,25313,9723,15461,128,29,2,0,2
34769,10,57,4,3,DUO_SUPPORT,BOT,1,4,9,11,60762,55681,5044,36,26657,9137,16718,800,36,1,0,1
34795,9,57,4,3,DUO_SUPPORT,BOT,0,2,8,2,22649,19910,2739,0,13094,4228,8649,216,12,0,0,0
34921,8,57,4,3,DUO_SUPPORT,BOT,0,1,7,4,17364,16055,1309,0,14247,6321,7621,305,17,0,0,0
34926,5,57,4,3,DUO_SUPPORT,BOT,0,3,7,5,20637,16700,3937,0,12566,3264,9092,208,18,0,0,0
34928,7,57,4,3,DUO_SUPPORT,BOT,1,9,9,16,83057,69223,7984,5849,36911,19801,13053,4056,34,1,0,1
34933,5,57,4,3,DUO_SUPPORT,BOT,1,3,2,11,23545,19974,3570,0,12617,3899,8681,36,13,0,0,0
34934,5,57,4,3,DUO_SUPPORT,BOT,1,2,2,10,48715,38749,6267,3698,12986,3306,9619,60,46,2,0,2
34936,6,57,4,3,DUO_SUPPORT,BOT,1,0,2,3,20754,16985,3768,0,3750,888,2738,124,16,0,0,0
34940,2,57,4,14,DUO_SUPPORT,BOT,1,3,3,12,28375,24605,3222,548,10998,5468,4723,806,19,0,0,0
34941,4,57,4,3,DUO_SUPPORT,BOT,0,1,6,1,28888,27159,1728,0,14045,4058,9276,710,22,0,0,0
34949,1,57,4,3,DUO_SUPPORT,BOT,0,5,4,9,66112,55970,6376,3765,19887,7815,11046,1024,48,0,0,0
34956,3,57,4,3,DUO_SUPPORT,BOT,0,1,7,5,27871,20984,3719,3168,15154,5317,9353,484,24,1,0,1
35007,8,57,4,14,DUO_SUPPORT,BOT,1,4,4,18,61660,45110,7959,8591,17737,6354,11010,373,59,2,2,0
35011,3,57,4,3,DUO_SUPPORT,BOT,1,4,10,12,34250,31972,1224,1053,20015,7436,11864,714,9,2,0,2
35014,5,57,14,4,DUO_SUPPORT,BOT,1,4,2,1,16316,13802,2384,130,6098,2737,3195,165,8,2,0,2
35040,7,57,4,14,DUO_SUPPORT,BOT,0,3,10,8,38018,32787,4230,1000,20851,8078,12129,644,23,2,2,0
35057,7,57,4,14,DUO_SUPPORT,BOT,0,3,8,13,28688,24935,3041,712,20793,8898,10875,1020,19,0,0,0
35065,10,57,4,14,DUO_SUPPORT,BOT,0,3,7,7,35470,32971,1260,1238,19945,5480,13899,566,13,0,0,0
35123,5,57,4,14,DUO_SUPPORT,BOT,1,2,1,8,31199,24649,6368,181,8692,2003,6202,486,11,4,1,3
35173,4,57,4,14,DUO_SUPPORT,BOT,1,7,2,4,29912,27509,1969,433,6518,2640,3634,243,11,0,0,0
35194,8,57,4,14,DUO_SUPPORT,BOT,1,3,8,15,57240,50855,5806,579,21126,8725,12150,250,30,5,0,5
35208,8,57,4,3,DUO_SUPPORT,BOT,0,1,7,4,25979,23278,2701,0,14366,4284,9301,781,16,0,0,0
35325,5,57,4,3,DUO_SUPPORT,BOT,0,4,7,8,43262,39086,3507,668,21878,8270,12850,756,41,0,0,0
35329,10,57,3,4,DUO_SUPPORT,BOT,1,4,11,10,38669,34224,4444,0,27071,8176,16854,2041,20,1,0,1
35381,6,57,3,4,DUO_SUPPORT,BOT,0,2,6,13,51396,47424,3971,0,30696,12186,16666,1843,38,0,0,0
35390,8,57,4,14,DUO_SUPPORT,BOT,1,4,6,13,54154,48966,4398,790,31879,12731,18132,1016,14,0,0,0
35393,3,57,3,4,DUO_SUPPORT,BOT,0,2,7,7,40187,37744,1387,1055,19916,10656,9097,162,18,0,0,0
35473,9,57,4,3,DUO_SUPPORT,BOT,0,4,9,4,63261,60000,3060,200,29444,18777,9986,680,27,0,0,0
35495,4,57,3,4,DUO_SUPPORT,BOT,0,2,12,8,48897,44177,4720,0,28914,7801,20664,448,44,1,1,0
35506,6,57,3,4,DUO_SUPPORT,BOT,0,0,8,4,38383,34217,4166,0,22076,7343,12779,1954,22,0,0,0
35507,4,57,4,3,DUO_SUPPORT,BOT,0,6,8,9,53771,47410,6251,109,24618,8401,13771,2445,37,2,0,2
35517,2,57,3,4,DUO_SUPPORT,BOT,0,7,5,5,40722,27129,5454,8137,18502,4682,13615,204,56,0,0,0
35518,8,57,3,4,DUO_SUPPORT,BOT,0,1,7,11,49230,44569,3973,688,26728,9915,14530,2283,31,0,0,0
35530,10,57,14,4,DUO_SUPPORT,BOT,1,8,4,11,63357,59445,3054,858,15934,10137,5551,246,26,0,0,0
35556,8,57,3,4,DUO_SUPPORT,BOT,0,2,5,6,29692,28013,1437,242,15085,6627,8187,270,25,0,0,0
35566,1,57,14,4,DUO_SUPPORT,BOT,0,1,2,13,37331,34265,2341,724,13553,4913,8549,90,16,1,1,0
35612,4,57,3,4,DUO_SUPPORT,BOT,0,1,8,18,74133,59491,6997,7643,29808,3913,23950,1944,42,0,0,0
35628,6,57,3,4,DUO_SUPPORT,BOT,0,2,9,10,79093,72853,6239,0,29803,13115,15982,705,44,5,5,0
35634,10,57,4,14,DUO_SUPPORT,BOT,0,0,8,4,23988,20468,2973,546,15136,7023,8029,84,18,4,3,1
35682,4,57,4,3,DUO_SUPPORT,BOT,0,0,8,10,77795,67991,7308,2494,26625,7563,18325,736,61,1,0,1
35722,6,57,4,3,DUO_SUPPORT,BOT,0,3,3,10,47810,34686,6363,6760,23492,7344,13632,2514,51,1,0,1
35733,3,57,3,4,DUO_SUPPORT,BOT,0,6,9,17,58362,51740,6492,129,28415,10046,17311,1057,29,5,5,0
35744,5,57,4,14,DUO_SUPPORT,BOT,0,4,7,5,52562,43092,8670,800,17743,881,15642,1220,67,0,0,0
35827,8,57,3,4,DUO_SUPPORT,BOT,1,5,5,19,65919,56142,6180,3597,26261,8077,15282,2902,24,7,1,6
35831,9,57,4,3,DUO_SUPPORT,BOT,1,2,4,13,41228,34809,6418,0,12061,3890,8014,156,28,0,0,0
35839,9,57,3,4,DUO_SUPPORT,BOT,0,2,6,7,71974,65706,6267,0,19943,5144,14487,312,53,2,2,0
35851,7,57,3,4,DUO_SUPPORT,BOT,0,1,6,10,43296,37622,5229,444,20197,3354,16148,694,30,0,0,0
35885,10,57,4,14,DUO_SUPPORT,BOT,1,6,5,17,70030,60700,7553,1776,21766,12197,9083,486,36,10,2,8
35963,5,57,4,3,DUO_SUPPORT,BOT,1,3,3,14,52041,37666,9088,5287,19430,7333,11666,430,54,5,0,5
36003,6,57,14,4,DUO_SUPPORT,BOT,1,2,2,8,36418,29074,7111,232,10702,3498,6934,269,32,5,0,5
36049,7,57,4,14,DUO_SUPPORT,BOT,1,5,5,16,62257,53883,6692,1681,26098,5842,19644,612,28,0,0,0
36059,2,57,3,4,DUO_SUPPORT,BOT,0,3,7,6,39165,36056,3109,0,17505,6041,10715,748,27,0,0,0
36098,7,57,4,14,DUO_SUPPORT,BOT,1,5,0,5,18684,16889,1600,194,9053,2748,5875,430,15,0,0,0
36124,4,57,4,14,DUO_SUPPORT,BOT,0,3,5,7,46110,42045,3627,438,14981,6355,6925,1700,16,3,2,1
36327,3,57,3,4,DUO_SUPPORT,BOT,0,6,9,9,59952,51980,7924,48,35209,8428,24149,2631,30,1,0,1
36370,1,57,3,4,DUO_SUPPORT,BOT,0,0,4,2,17159,16762,397,0,7721,4102,3394,224,11,0,0,0
36491,4,57,14,4,DUO_SUPPORT,BOT,1,4,6,19,36201,30073,5090,1038,19072,5371,12468,1231,32,0,0,0
36501,2,57,4,3,DUO_SUPPORT,BOT,1,5,6,17,39621,35732,3499,389,19685,7026,12187,472,13,2,0,2
36554,5,57,4,3,DUO_SUPPORT,BOT,0,2,11,16,72331,60461,7559,4310,34941,11566,22476,898,56,1,0,1
36593,7,57,4,14,DUO_SUPPORT,BOT,1,4,2,26,61839,41714,9072,11052,23254,6886,15149,1218,44,1,0,1
36690,6,57,3,4,DUO_SUPPORT,BOT,1,1,4,9,44179,39078,5101,0,13207,6293,6342,571,38,2,0,2
36699,4,57,4,3,DUO_SUPPORT,BOT,1,4,9,20,44498,42011,2486,0,25491,7276,15120,3094,19,0,0,0
36711,8,57,4,14,DUO_SUPPORT,BOT,0,5,7,8,70038,61537,7074,1426,22248,7951,13959,338,33,0,0,0
36719,10,57,4,14,DUO_SUPPORT,BOT,1,8,5,17,53643,47254,5061,1327,20161,10220,9433,508,23,4,1,3
36724,8,57,4,14,DUO_SUPPORT,BOT,0,6,7,14,55002,45104,9286,612,24811,8760,13808,2243,37,6,3,3
36737,9,57,4,14,DUO_SUPPORT,BOT,1,3,3,12,22068,19853,1668,547,13848,5556,8291,0,9,0,0,0
36793,6,57,4,3,DUO_SUPPORT,BOT,0,3,8,4,57019,53010,4008,0,19722,6844,12039,838,48,1,1,0
36797,2,57,14,4,DUO_SUPPORT,BOT,1,10,9,35,115678,90369,14136,11171,69925,41385,26183,2357,34,9,1,8
36820,3,57,4,3,DUO_SUPPORT,BOT,0,4,6,5,32520,29214,3306,0,16749,3592,12154,1002,21,0,0,0
36850,9,57,14,4,DUO_SUPPORT,BOT,0,6,5,5,59918,55340,3031,1546,21803,3534,17499,770,26,3,0,3
36866,2,57,4,14,DUO_SUPPORT,BOT,0,1,8,10,41191,32659,3631,4901,24188,9600,12692,1894,31,0,0,0
36873,4,57,14,4,DUO_SUPPORT,BOT,1,5,7,16,39449,26745,6264,6439,24740,5429,16543,2767,23,0,0,0
36881,2,57,4,14,DUO_SUPPORT,BOT,1,5,2,10,56124,50129,5401,594,11389,3796,7041,550,46,0,0,0
36889,10,57,3,4,DUO_SUPPORT,BOT,1,1,2,8,21170,12096,4981,4093,8589,3199,5390,0,32,1,1,0
36959,5,57,4,14,DUO_SUPPORT,BOT,1,1,2,10,24590,19722,3147,1720,15511,6477,7403,1629,5,2,0,2
36990,10,57,4,3,DUO_SUPPORT,BOT,1,4,4,10,53084,46661,4214,2208,21947,6661,14355,930,20,3,0,3
37041,7,57,3,4,DUO_SUPPORT,BOT,1,1,3,15,43553,36570,6982,0,11684,2161,9176,346,14,2,0,2
37053,5,57,4,14,DUO_SUPPORT,BOT,1,0,4,13,31042,27250,3707,84,15310,4650,9720,939,21,0,0,0
37093,5,57,14,4,DUO_SUPPORT,BOT,1,1,2,12,32734,16073,8907,7753,14642,2580,12061,0,51,0,0,0
37114,5,57,4,14,DUO_SUPPORT,BOT,1,11,5,15,144718,131605,10994,2119,29570,15862,13285,423,104,10,10,0
37122,5,57,4,3,DUO_SUPPORT,BOT,1,4,8,17,41541,36504,3451,1585,24006,6361,16312,1332,18,1,1,0
37148,1,57,4,14,DUO_SUPPORT,BOT,0,4,4,12,55376,50297,2750,2328,18945,6061,12327,556,34,9,4,5
37155,6,57,4,14,DUO_SUPPORT,BOT,1,8,6,18,51317,42609,6655,2053,25716,4222,20456,1037,26,0,0,0
37195,4,57,4,14,DUO_SUPPORT,BOT,1,0,1,10,19236,17594,1476,166,5574,2077,2972,525,10,0,0,0
37200,8,57,4,3,DUO_SUPPORT,BOT,0,6,8,11,66501,48071,10109,8319,31345,10295,20906,144,56,0,0,0
37260,3,57,4,3,DUO_SUPPORT,BOT,0,0,7,9,41639,31809,5645,4183,16855,4563,11904,388,54,0,0,0
37308,8,57,14,4,DUO_SUPPORT,BOT,1,3,5,5,39653,35476,3317,859,13135,5734,6683,717,28,1,0,1
37310,7,57,3,4,DUO_SUPPORT,BOT,1,4,4,17,109981,99790,5864,4327,26076,9961,15676,438,45,0,0,0
37314,1,57,3,4,DUO_SUPPORT,BOT,0,1,9,3,27629,25361,2267,0,15368,6636,8530,202,19,1,0,1
37328,8,57,3,4,DUO_SUPPORT,BOT,0,1,6,7,41464,34312,7151,0,15744,6426,9246,72,38,1,0,1
37414,5,57,4,3,DUO_SUPPORT,BOT,0,8,6,10,98173,93865,4307,0,25172,10951,13073,1147,52,0,0,0
37581,5,57,4,14,DUO_SUPPORT,BOT,1,7,2,18,88858,73189,10345,5323,33285,6819,24951,1514,37,3,2,1
37631,10,57,3,4,DUO_SUPPORT,BOT,0,1,4,10,32479,27718,3177,1584,12110,3572,7826,712,18,0,0,0
37686,7,57,4,3,DUO_SUPPORT,BOT,1,5,4,15,38559,22735,9798,6025,23305,8410,12614,2280,39,0,0,0
37730,8,57,4,3,DUO_SUPPORT,BOT,1,6,4,8,39224,35674,3285,264,18820,9451,8912,456,27,0,0,0
37741,2,57,4,3,DUO_SUPPORT,BOT,0,0,4,4,27059,24986,2072,0,12364,4183,7887,294,8,0,0,0
37744,9,57,4,3,DUO_SUPPORT,BOT,0,4,9,12,43595,37416,5123,1055,20077,6211,13147,718,34,0,0,0
37779,9,57,14,4,DUO_SUPPORT,BOT,1,2,7,25,52147,32398,10746,9002,33633,11197,21925,510,67,1,0,1
37843,4,57,4,14,DUO_SUPPORT,BOT,1,6,8,11,48569,43209,4249,1110,24164,9794,13947,422,12,1,0,1
37850,6,57,3,4,DUO_SUPPORT,BOT,1,4,6,12,51025,41652,7698,1674,25049,11449,13270,330,17,4,0,4
37885,1,57,4,3,DUO_SUPPORT,BOT,0,6,15,27,68538,49548,9629,9360,70648,27892,36480,6275,47,0,0,0
37894,8,57,4,3,DUO_SUPPORT,BOT,0,1,6,5,23465,21117,2348,0,18401,4029,13768,604,14,0,0,0
37924,6,57,4,14,DUO_SUPPORT,BOT,1,8,2,5,30683,29902,587,194,6536,4343,1941,250,13,0,0,0
37960,4,57,3,4,DUO_SUPPORT,BOT,1,2,6,17,52963,50000,2747,215,18545,7251,10834,459,17,0,0,0
37986,4,57,3,4,DUO_SUPPORT,BOT,0,2,6,19,149925,131992,14053,3880,32517,10230,21663,623,80,8,4,4
37992,7,57,4,14,DUO_SUPPORT,BOT,0,3,5,4,22881,19802,2466,612,8579,5288,3224,66,17,0,0,0
38003,2,57,14,4,DUO_SUPPORT,BOT,0,1,11,11,91685,75650,6101,9933,33378,8014,23893,1470,39,0,0,0
38014,8,57,3,4,DUO_SUPPORT,BOT,1,3,4,4,26622,23407,3215,0,9822,1626,7803,392,18,0,0,0
38053,2,57,3,4,DUO_SUPPORT,BOT,1,2,3,10,39722,30790,7125,1806,16905,7114,9288,502,17,6,6,0
38068,9,57,14,4,DUO_SUPPORT,BOT,0,4,16,8,71576,61303,8554,1718,47022,23509,20483,3029,23,7,6,1
38076,3,57,14,4,DUO_SUPPORT,BOT,0,4,4,10,47527,42799,3774,953,18596,7001,10602,992,28,0,0,0
38085,7,57,4,14,DUO_SUPPORT,BOT,0,7,5,5,72590,67374,4377,838,25539,8556,14568,2414,49,4,0,4
38097,1,57,4,14,DUO_SUPPORT,BOT,1,5,4,14,42840,39409,2746,684,15044,4295,10398,350,21,0,0,0
38137,1,57,4,14,DUO_SUPPORT,BOT,0,1,7,9,40919,31941,5696,3282,19998,5416,14102,480,50,1,1,0
38152,9,57,4,14,DUO_SUPPORT,BOT,1,6,5,13,54452,43902,10232,318,17637,7095,10112,430,46,0,0,0
38159,10,57,14,4,DUO_SUPPORT,BOT,0,0,4,1,10017,8827,1190,0,7666,2198,5444,24,10,0,0,0
38168,9,57,4,14,DUO_SUPPORT,BOT,1,3,1,7,57269,43257,13117,893,12193,1510,10291,392,43,2,0,2
38182,3,57,3,4,DUO_SUPPORT,BOT,0,3,9,17,84812,76435,4800,3577,48169,12978,30438,4752,47,0,0,0
38193,4,57,4,3,DUO_SUPPORT,BOT,1,6,0,16,63352,56651,6563,138,13794,6044,6548,1201,35,1,0,1
38195,5,57,3,4,DUO_SUPPORT,BOT,0,7,10,20,82872,78517,3715,640,34803,10209,23621,972,38,2,0,2
38249,8,57,3,4,DUO_SUPPORT,BOT,1,3,8,6,39234,36207,2760,266,16731,7186,9544,0,12,1,0,1
38317,2,57,14,4,DUO_SUPPORT,BOT,1,3,4,9,28542,24467,3412,661,12935,2951,9328,655,12,0,0,0
38332,10,57,4,14,DUO_SUPPORT,BOT,0,3,8,10,66566,63543,2341,681,21037,9087,9558,2391,39,5,5,0
38339,6,57,3,4,DUO_SUPPORT,BOT,0,2,5,11,46640,35466,6460,4713,23895,8782,14608,504,51,0,0,0
38361,6,57,14,4,DUO_SUPPORT,BOT,0,4,11,10,71270,65026,5021,1222,32694,13884,18323,486,33,1,0,1
